House_Size,House_Price
3418,529278
1360,228672
832,399537
2093,643919
816,196480
1283,187008
1462,617935
2361,374610
3175,353734
1103,332551
2099,442773
2422,484884
885,668702
1069,232054
1305,389313
1361,307978
2112,367725
3393,213434
925,230010
2996,496572
2378,311608
2875,455540
1423,430060
2690,402222
3006,236338
3376,227837
1903,626313
3255,553438
2291,266455
1425,412133
3478,378706
2719,447522
3235,594660
1739,437812
3478,611198
2161,218256
1283,358761
1355,211570
2388,404785
3208,266261
3174,510008
1516,566016
1977,323846
3343,317302
2261,225185
2655,443845
1426,215966
1517,277827
1232,216221
1885,308947
1765,345872
2642,691531
1563,547574
1759,450951
1588,377621
2151,448785
3378,320086
1725,626332
1668,677413
853,501530
1042,154753
1971,202111
2604,660056
809,197307
3464,264884
2301,267912
1047,233562
1772,171105
3025,375775
2373,472977
2710,307901
2941,303154
1353,491944
3451,595270
3472,655910
2687,604692
1004,203332
1617,203781
1404,595452
3041,699070
2675,226112
2777,366179
1747,538370
2168,526244
3153,234914
3292,395332
3298,682622
3216,594028
2904,265584
2492,557184
2897,581262
807,305900
2000,623959
875,549921
1273,181702
1536,264230
995,633935
2657,334840
3081,653213
1652,215721
852,419412
2476,210107
2438,430202
1849,616323
2425,366862
1604,341522
2808,175600
2550,379042
2269,634270
1454,321461
2946,205601
3333,238607
1300,601787
3364,359309
1535,352624
2958,262183
2560,463138
2799,215676
1952,380381
1744,594097
2391,382851
3342,500667
3152,373286
1204,372392
956,307939
1643,695860
1907,640719
2961,173812
2220,630141
2641,196732
2109,229033
2385,232261
1759,250830
1310,656223
2309,262540
2354,632362
3112,307440
2087,676048
1258,340885
1828,421496
914,556894
2978,437188
2670,211446
1402,291655
2795,294866
1163,656864
1944,311605
2169,285373
2291,183797
1569,160657
2757,434417
825,601991
2160,441441
3308,245383
2343,261026
2897,504364
2641,151937
3187,530101
3360,620729
2551,160183
1966,190804
1869,343509
2064,475348
1491,645307
3264,380316
2662,367450
3450,347248
1355,669100
2727,631099
1452,154904
1108,240057
2372,266479
3124,511461
2894,680257
1055,538239
886,294863
1505,336045
1927,213386
2778,562901
2578,539095
2304,394846
1191,644252
2112,620627
916,347880
3192,604662
2995,648515
2828,669543
1661,400560
3387,416228
1168,439030
3235,460826
2552,679887
1170,159631
3150,170694
1515,676676
1669,396157
2452,386845
1259,382592
2445,212212
2708,394548
2384,604327
2496,578318
965,685384
3352,507682
1209,465876
3109,355712
3366,562499
3376,279162
2935,510735
2344,373937
1240,214937
1413,431596
2152,369322
1422,453265
2443,272789
1286,667159
1044,356995
2619,497487
2051,677365
2943,633837
2999,209537
3472,563231
1905,202426
2635,605486
2959,521528
3450,449584
2108,274219
3077,274155
1753,518987
2703,517867
2741,482013
3276,298097
1106,449710
1452,636875
807,424591
2348,245744
2070,366029
897,660521
2431,515737
1299,593441
2712,442288
1077,571917
800,564136
2758,307147
3071,195193
1312,328271
3332,569407
2631,177545
1023,661033
3231,597644
814,459682
2134,367737
2894,314779
1433,386731
2945,336747
2792,353357
2750,213980
2295,624759
1506,249611
2951,365397
2114,179220
1150,501391
3153,646108
3073,524723
2255,531623
2159,477979
3064,613772
2443,232393
2656,313835
1343,203106
1544,657254
3460,294298
3220,384839
2136,470588
1160,457496
953,311659
1310,479440
1651,180689
3349,467083
1884,621969
946,584631
849,212215
2636,599792
3482,691645
3457,468271
2386,683197
2094,644621
3197,197948
2704,359975
976,531748
1362,219548
1789,439031
2581,350714
2048,653035
1032,160358
2354,680933
1817,407755
1758,579191
2849,453620
2682,204613
1998,592319
2283,405061
1104,434277
2054,337198
911,326767
2116,224066
2008,289836
1653,613178
1287,624475
2783,445798
1619,496725
3414,225785
1777,439676
1048,315013
3259,591122
2369,196101
2567,463969
3341,576886
3299,223226
890,608001
1596,498925
1516,501566
3405,154040
3155,399436
3247,670793
1391,285896
1996,258225
3380,637733
2271,606730
1714,484133
2311,596824
881,309854
2699,206263
1854,678081
1619,390820
3213,207291
3406,661978
1256,495540
1317,452235
3260,688540
3386,605839
3493,507721
1991,690347
987,316869
1990,233262
3200,535282
2138,642503
1732,428908
2129,591263
936,262518
2721,248439
1199,413346
1146,211310
2367,633649
922,675721
3272,549564
3417,405433
3351,543274
956,632834
3296,249149
1201,453265
1060,581784
1654,564402
2793,289758
2332,405143
2221,693518
1728,620474
1512,404636
2743,606544
2597,689584
868,687032
1208,284130
858,356243
943,340554
883,534731
2343,396710
2105,426506
1368,351087
3467,272179
2758,594074
3202,649239
857,557209
858,550234
1016,342383
2383,151338
1363,496783
2987,476296
1105,237464
1028,590752
1951,415888
1343,475494
1568,265647
3373,662623
2689,291501
2732,641282
2749,664140
1087,685368
1429,390921
1076,209786
2180,199704
3062,345515
3390,368978
1390,513609
3099,567945
2863,361225
2618,520306
1860,507756
1212,457057
2042,560867
1905,435857
2802,535010
1944,209158
2962,320414
1146,307972
1020,241077
2409,240066
2189,262698
2983,476730
2216,578640
2220,567474
1273,625161
2832,505575
2476,219728
3113,205057
3348,688358
1139,344379
2292,616638
1724,371331
3080,388201
2233,281962
2491,481118
1308,164886
1408,304003
2602,641846
2582,484129
3173,553138
1165,348714
2136,157823
1253,671594
1658,364806
2697,623807
2770,556968
2817,557291
3131,336103
1410,535839
3212,544560
2579,448068
1109,150161
2358,264236
1695,351170
1968,163167
1166,684485
1377,543026
839,446529
2306,183525
1079,371936
1320,263888
3180,172708
2779,623180
1154,319525
1826,666863
2658,294002
1205,497033
1581,559072
1848,534887
2519,408611
1436,468311
1917,614423
2653,174033
2829,226845
1541,347877
1544,648667
2064,546091
848,284812
2914,225800
2873,694239
3329,187074
2631,350057
877,624189
2946,257410
1238,391900
3295,484104
841,362213
1679,464908
3024,169592
2122,421760
2712,375601
1437,475219
1848,258526
2151,665566
2991,458133
1367,528982
3203,450625
1689,587916
1760,438456
3111,196004
2816,245870
1431,486087
1531,548241
2612,237087
2074,697609
2567,286014
1717,583830
1355,369275
2140,665601
3022,537194
1932,292396
1540,430895
1489,685750
2347,269252
2542,257676
2843,674272
2155,254775
1729,559452
3364,247248
1156,573792
1705,509505
2693,303777
2374,426312
2288,617679
1540,594664
1595,286277
2149,217521
1808,276128
3500,362074
2451,318665
1878,351728
3235,663793
1921,412507
2906,465078
1999,312401
1393,502788
1435,387755
1608,488939
1785,173598
2232,253841
1391,498838
3420,406201
1984,427943
955,208597
1865,429429
1683,375394
1180,313118
3188,593189
1993,336676
3160,243902
1170,363083
1566,359038
3245,313771
1790,262886
3147,218230
2091,675609
1539,617752
1677,255053
2717,399944
1008,528100
1357,637069
3473,421474
3018,450200
2546,531973
3480,394454
3061,170706
1441,493153
1889,346883
2496,364947
1568,165156
2216,659650
1963,462264
3421,678308
1074,260387
2896,283977
3364,218107
2756,598110
2584,524823
1329,561223
1390,371365
1563,201468
1340,379813
1644,163877
932,431875
1148,282250
2150,660800
2184,199545
2815,443878
1812,424509
3456,362593
1256,376054
1700,502990
1813,231678
1144,681675
1176,545430
2156,522989
1849,493030
1444,492954
2660,432456
2137,584008
955,165668
3476,192056
1472,544433
2749,216856
2003,532551
2421,209095
1462,462780
3068,596360
1900,408278
896,553366
1688,669881
3310,250730
3318,520338
1531,354890
2263,576721
2990,523387
2072,695239
1156,627205
2615,403325
2622,445000
1607,404213
3314,273776
1762,335391
2487,344283
3340,439102
2342,617350
2478,292865
2180,560485
987,629606
3452,513497
1868,378434
1830,290465
2178,420343
1213,187282
2422,327177
1281,302523
1122,621230
1970,166658
2086,378659
1890,665790
1207,274757
3086,588944
3224,232325
2910,420871
2503,227024
2937,338233
1443,505122
2512,248723
811,495923
957,446759
2462,677793
1998,431459
3493,473615
2144,625993
2594,266511
2902,631830
2245,284605
2805,291296
2821,530777
1967,625481
2689,457341
1580,450937
1717,484665
925,491795
3126,564037
1376,382830
1731,367749
2722,182128
1058,474900
1722,468097
1496,697471
1201,604897
3022,521773
2793,465839
2639,185914
1063,156779
3262,467677
2839,251071
2329,339727
2320,495827
1942,318264
3260,431763
918,379844
3357,639853
2765,217978
1807,374555
1642,507277
1257,358253
2124,406288
2739,659836
1076,382483
3396,580213
3330,470377
2269,570622
2361,385018
1916,579846
962,537209
872,297998
2019,181108
2413,333138
2699,312814
2945,300883
2084,395257
1971,205896
1863,367275
2874,309119
2204,632913
2461,370007
3382,448611
3461,406918
1816,189263
3182,343985
3186,231569
2265,278546
1332,243584
1608,642335
1910,265258
1203,641205
2183,414201
1608,361677
904,378606
968,656198
2088,353487
2268,276674
2295,390245
2174,321276
2491,204955
3059,435572
3012,698382
1595,689986
1360,218253
806,322153
2093,376338
3142,666720
1717,508324
2396,514447
2172,543124
2670,689443
1177,321076
2702,182253
1664,495813
1972,367060
1201,214133
2750,628358
2957,386596
1731,521470
2116,232967
2788,626687
1284,460275
2557,371998
3246,445094
2459,485646
3492,297036
1084,303551
3221,202255
3169,474927
2373,435963
1438,602692
1230,377172
1011,218895
2611,337268
3314,262516
2555,609886
2644,515992
931,199175
1656,510212
2807,198145
2430,183299
1543,399812
2198,340958
1481,297913
2709,296779
1558,377557
2676,246272
3121,557305
2414,587703
2362,600450
1418,455195
2122,458754
801,238404
2486,513274
1547,549482
1171,533489
2363,648513
820,589170
2042,660673
2026,584037
3384,679206
1236,558902
1669,285612
2947,232882
3399,643315
2786,314907
2068,154186
3001,274847
1536,157038
2811,568464
1034,228239
3085,288550
1090,441016
2658,514393
3148,407028
1222,247053
2509,235600
3121,396015
1486,660909
1347,664122
2897,271212
3459,424286
3245,630527
2515,487897
1223,483532
3192,207516
1190,679216
1779,585528
1354,684335
3325,360816
1982,339717
1121,635790
3324,300681
2435,217334
2878,228749
2595,477880
1788,181554
3228,317570
899,417839
1962,178729
2623,251849
1626,222821
1360,460356
1382,295943
1397,289499
1951,694919
2773,445584
3363,222388
2190,198583
1119,626344
3301,176632
1955,520326
2864,362522
2256,438859
3271,321356
1988,475953
3487,210592
1581,173247
978,305618
2775,229122
2054,548651
1454,490920
2243,583157
2902,185312
2729,290581
2482,629891
865,310455
1229,624292
2869,477309
1443,238424
829,324931
3336,258952
3483,520051
1925,274053
3169,438528
2178,238713
2206,643413
2153,300529
3074,225398
1718,675406
1205,206709
2258,592833
2931,397116
3202,488813
2415,322524
1695,546483
2495,297649
3241,233590
2852,469798
968,383412
3229,253463
2897,215835
3466,475924
973,692218
2438,310351
2154,391010
3287,443830
1459,292588
819,279327
2402,408742
1997,203589
2805,284084
1872,317443
1330,272381
2246,525564
2616,401313
3359,326598
2935,385777
3338,362605
2042,173942
3409,447472
2895,600371
1726,432857
3225,284283
2773,489638
3046,420621
946,405581
2827,566629
1197,185101
2579,509944
1439,225001
2881,692748
1287,283777
2774,355266
2860,249569
2888,393228
3398,513008
2280,327870
915,429358
2278,277426
3032,508034
3190,435407
1748,173327
2773,454547
1822,601325
2454,662092
2566,585480
2011,514743
2548,523250
867,335119
3348,397865
1191,538788
3136,223029
1717,190593
2768,193931
1144,285284
832,497341
1575,658433
1280,562327
2323,520202
1603,178551
1992,551492
2321,655516
3481,580638
3470,191368
2969,350478
2716,690560
1550,175123
2666,190221
3187,650647
2863,398509
1931,394622
1949,508648
2328,436414
3170,375067
3452,183333
3109,208151
3495,233749
1748,496177
2148,632681
933,420819
2547,222934
1689,318226
2756,585137
2328,298135
2590,244631
2261,480293
3249,645960
3324,461178
1610,435508
2454,486442
2860,293122
1312,457555
1414,335331
1739,525906
1933,215782
2527,322346
1068,463181
2277,478447
2840,638457
1074,460133
2394,355129
1174,405725
1997,622825
2344,673225
1413,395571
2586,245334
2250,285159
1673,254511
2311,358061
2747,257096
3289,482379
3412,655809
2589,393092
1346,605885
3227,217282
2487,450011
1175,585775
3497,538587
1323,681039
2163,433014
3404,648004
2296,178474
1983,305957
2221,184182
1950,228953
1371,686791
2076,354824
1818,361187
1178,200465
1772,284694
1072,249195
1838,160823
2412,251578
1553,526442
3350,196145
1760,158064
2828,541573
2779,573623
1889,506929
3367,427631
2933,442553
1568,452406
982,383319
3405,609055
1762,478557
1885,594787
919,288307
2816,600635
1657,491125
1243,506832
3377,548569
2751,402915
1858,651379
2893,514389
1902,432248
2919,171537
1905,487181
2471,208702
1992,297108
3004,601823
2792,546037
1870,194507
1846,589325
1155,237873
1695,629269
1438,216971
1748,620012
1235,507536
2354,585088
1203,639855
1067,602383
2434,166723
2481,157955
1533,379430
3480,503952
2982,309846
1415,478335
1668,427679
3220,574518
1103,470917
2464,529431
856,433601
1526,637929
2122,166625
1708,517711
2360,279964
2487,369316
2415,475797
3491,597386
2937,282995
1114,609478
1214,400456
1743,444879
2269,240467
855,186470
1980,598267
1618,252391
3447,632814
2443,449459
2096,298541
2178,316613
2321,589170
2223,471157
1335,663656
3069,523584
1681,539336
2273,203482
3442,406664
2128,533910
1178,225111
1198,652854
1821,660418
3056,223322
1030,518334
843,298203
3170,461346
1724,365842
2049,390033
3068,698530
1954,661357
3344,453115
2469,585199
3320,263230
2113,688021
3029,173104
1506,349933
2486,320519
812,508370
1765,631782
2684,629675
1740,648645
1321,346546
2130,267101
2979,328016
2123,196537
2379,480897
2783,687994
809,572731
1448,697959
2447,483996
1120,587853
2162,302789
3380,251950
1714,345094
840,465529
2798,677082
925,271443
2457,659853
