House_Size,House_Price,Num_Bedrooms,Num_Bathrooms
454,2710008,5,2
1180,1460429,8,4
2628,1252429,3,1
1519,455201,6,3
3061,266830,2,1
1713,537825,9,4
2277,408378,6,2
3047,152748,7,2
3997,499361,2,2
342,1861148,6,2
4196,1234218,3,2
1676,704049,10,1
1894,382179,7,3
1857,562062,9,4
3961,473790,4,5
954,2762169,1,1
2183,1299480,5,2
2552,2644657,10,4
4182,1128544,3,2
2298,2430356,10,1
2112,2589668,3,3
3401,2722480,4,5
1604,2069813,8,2
1187,158575,7,1
2060,2467245,1,5
2367,915974,9,5
1327,2409629,7,5
1109,1537301,3,1
796,1616020,9,4
1228,525139,2,4
1832,1558188,1,2
1511,482600,6,1
2273,122996,6,1
3271,1726066,8,4
1883,1894953,5,2
3884,2346417,4,2
1445,1202945,2,3
3419,1248477,2,5
1050,886947,8,5
2982,1568144,4,1
1164,1284063,2,1
760,2233945,5,2
2252,668891,1,5
2074,321063,8,3
782,2783926,2,1
2493,2424098,7,3
580,2788635,10,5
3383,1338257,10,4
3802,2134399,1,3
2594,2735605,2,5
4089,168197,10,3
1064,2679809,5,1
1002,2794628,8,1
2919,497839,9,4
2325,1863250,10,3
3177,384873,2,2
3022,2069508,6,3
2801,236593,10,2
498,115138,4,5
635,451826,7,4
3118,2181921,1,3
3358,516631,7,2
1515,653216,10,2
440,1154901,7,1
1989,2686069,6,2
1295,1847476,7,1
2106,1770617,2,3
1569,1924508,7,1
3181,936089,3,3
603,195869,2,1
4006,1922392,9,1
1520,644367,1,4
1701,2216056,10,4
2445,2445344,3,4
672,1477372,9,3
3518,1981715,10,3
1998,1328439,7,3
2791,2262658,5,4
758,2346809,9,2
2861,1124290,6,2
3943,254445,1,3
3204,1399692,10,3
2090,277884,5,4
1662,407122,6,5
3570,257331,10,2
2938,2564349,3,1
1573,2593504,8,5
2519,1862830,3,5
1610,2214399,10,4
2263,807400,5,4
278,1498212,3,1
1526,2265394,2,2
859,2740621,9,4
3406,1460677,10,4
383,641968,1,4
833,2131991,9,3
986,490264,6,3
3066,126911,7,4
391,1711723,4,3
1757,780599,9,5
248,2508489,10,4
1480,1580548,5,3
651,2113116,2,5
4110,2204192,5,2
3991,482534,3,4
956,1461595,7,1
1168,1025288,1,4
3239,223070,9,4
1236,876231,1,2
804,1866484,7,4
662,1466540,10,4
2852,620974,8,3
1016,311101,10,1
1021,2275981,8,2
2419,2260921,6,2
2417,1361426,9,5
723,2101662,2,2
2389,2017243,5,4
357,1792770,4,1
2788,1138803,3,5
2739,1779854,2,2
3838,1873408,5,4
3479,1130100,7,3
1963,2693705,4,2
1494,1482342,2,3
2990,2278062,2,3
432,396420,10,3
854,2196474,8,5
2082,148527,7,3
1165,653529,10,5
1275,448976,8,1
3154,2737473,1,4
292,2672919,8,5
2973,968283,1,4
781,586935,1,3
1337,2443462,3,5
2854,2145186,2,5
691,678163,6,4
2256,675964,9,3
187,683208,6,2
1030,1600847,9,2
3760,2549155,1,3
3084,1865014,6,4
3756,826051,4,1
3169,1790909,6,3
1150,2606545,6,4
4093,508129,9,3
1372,287014,3,1
1384,244236,7,4
3476,344272,5,4
290,868051,8,2
2342,2683645,3,4
212,2493000,8,1
889,1963642,6,3
4188,1559824,9,1
886,2627424,9,4
2335,2086380,7,1
1782,222220,9,5
3065,768338,5,1
1335,1912622,10,4
812,277733,8,2
1783,2719967,6,4
2658,2699627,3,4
926,1353677,8,2
1985,351057,10,4
3072,784058,1,4
609,1402236,1,1
2279,2758302,1,1
1964,783538,10,3
3857,1161791,10,4
1347,2483000,9,3
2086,2151132,9,4
2341,1042950,4,4
3943,1630434,3,5
2517,2234285,6,4
652,1589166,2,1
4144,2788889,7,4
2565,2473846,4,1
551,1517560,8,1
3566,233130,1,4
1724,2340907,8,1
3546,1193740,2,5
2782,1979297,5,1
597,651838,6,5
867,651157,10,2
4116,2570074,2,2
1208,458528,2,1
1328,1404683,10,5
1812,2342722,6,4
2355,981038,8,4
3751,2652594,1,2
2258,524675,7,2
812,2433762,1,3
2427,1322265,5,2
1608,145523,4,3
4039,546745,1,2
784,2538745,8,4
2217,2080441,5,1
1434,2183685,10,4
4024,848616,9,1
2445,1761801,10,5
2816,137228,4,2
239,1378440,2,3
1691,1394896,5,2
4100,490333,10,5
2430,1315204,9,5
1890,677535,5,3
919,755820,5,4
1784,1169002,4,3
952,201800,2,4
1308,2644844,7,1
587,2782990,10,1
903,642295,9,5
671,1328145,4,1
949,1644417,10,3
3686,2378730,3,2
4095,384230,8,4
1367,2553532,2,2
2576,728512,9,3
3799,2279582,4,3
3860,1398743,2,1
542,856764,10,3
3854,1460788,5,1
1914,818773,8,3
1259,536849,7,3
2672,2003836,4,3
1687,1474370,2,4
758,2329674,1,3
3976,1915330,10,4
877,840860,8,5
432,950078,1,3
861,2192595,3,1
2858,1882329,8,3
3176,1923624,7,5
1536,1264579,4,4
2397,2508843,7,2
1043,404135,8,4
806,1076267,2,3
1349,1652849,10,3
3433,2556741,5,5
2715,1167542,2,2
1220,1226189,10,3
2265,671942,10,5
3439,2571684,2,5
1026,1944686,4,1
1263,2664366,8,5
3655,1386387,7,5
1547,2011883,4,5
948,1654946,2,5
3474,2152188,4,2
2393,2363466,3,4
4039,586515,6,2
1226,2373795,2,2
2035,2068771,8,2
2100,1424286,5,3
3453,603706,6,1
171,1177678,5,2
3424,1484246,10,5
4092,1980219,3,3
548,119535,3,2
3723,1861279,5,5
2767,2475352,10,4
4109,2567457,8,2
2015,2346300,4,1
394,1562114,3,4
2568,1893287,2,5
1924,1349010,5,4
3017,1601315,7,1
2767,2743742,1,4
1402,1609181,1,2
3169,1511751,10,1
3052,940472,9,5
2442,2166015,1,5
3544,2254183,1,5
2340,266821,5,4
442,1371526,4,1
4170,1985070,5,4
486,2158474,5,1
3225,2384334,1,4
501,2199221,9,5
650,118305,6,2
808,1055980,1,4
3458,1811300,5,5
3786,1787978,10,4
1654,2505027,6,4
4015,115434,4,1
215,1062680,6,3
3774,674298,2,3
1748,1152776,9,4
2561,480196,7,4
396,1735824,7,3
2129,2203501,6,3
3618,2310253,7,5
3006,2742158,9,2
2212,770139,3,1
3097,2716727,4,5
866,1194256,2,1
1319,525590,1,2
3862,1628145,4,3
1065,1997658,4,1
1841,1771121,2,1
3308,2023491,7,1
624,2543492,10,5
868,594704,4,5
3789,984779,6,4
2649,1824754,10,4
654,2568808,5,5
3655,2404299,6,1
732,2097967,2,3
2753,1993919,9,3
3738,1046051,2,1
792,1153028,6,1
3603,1662657,4,4
2594,588913,6,4
257,2565999,10,4
878,1691190,3,2
3919,418897,2,4
3223,709697,5,1
1429,175526,1,1
1871,1757691,7,3
3452,1422417,10,3
2340,117690,7,1
1721,2122554,10,3
2378,445348,8,3
2761,1648766,4,2
3652,2076199,2,2
2689,1343752,3,1
3299,656098,1,2
1640,1773778,1,3
3251,1866397,10,5
1932,1160645,3,4
1124,755609,10,4
3971,2319462,6,4
3937,503299,10,5
174,1694811,2,1
1566,547177,8,4
1349,1110889,10,1
1700,2224660,7,2
3473,2706585,6,3
3055,1000525,2,1
778,1877189,10,3
3282,864377,2,5
3393,779721,7,5
4186,741122,2,5
1153,817043,1,4
2549,2319976,5,1
2115,1904868,4,2
3780,1816123,9,1
1237,1555034,8,5
2801,1494841,1,3
234,2443983,2,4
650,1703036,6,4
3875,1422828,5,2
514,1843564,9,4
2200,160878,3,1
3322,1002509,3,1
3577,2292367,8,4
200,2273156,7,4
3841,1572851,5,1
2119,1102695,8,4
1411,1570724,2,3
1145,1673785,5,3
2679,2555915,6,1
2999,597929,10,1
2647,1722657,9,3
177,250878,8,2
2259,332244,5,2
1062,1376235,2,5
3350,2732634,2,5
2429,772668,2,3
3248,2458238,10,2
2421,2346325,4,4
3598,2109780,10,3
1667,2678711,2,1
3287,559378,5,3
669,1554326,3,4
3738,2365894,3,5
736,2787250,2,2
3249,306560,5,5
1014,795237,4,3
3190,1016938,10,5
3187,1559300,5,3
1118,2449324,6,2
422,2066398,7,5
3921,1740486,5,4
3687,2629176,5,2
3254,1954447,7,1
196,1742972,5,3
1534,2648964,8,3
1993,719745,4,2
427,1221971,8,1
1380,2066930,8,5
1597,121472,8,2
3573,1245041,5,3
3480,2602193,4,5
580,2082514,1,5
1927,989846,2,1
2945,898642,5,4
4028,1798707,6,5
3652,1759758,8,2
3822,1228339,2,1
382,1988308,4,5
3488,442719,4,1
3745,2768744,6,1
768,621741,5,4
673,1297510,5,5
1969,484260,6,3
3273,2003406,7,1
3169,1817429,8,1
778,1128212,3,5
381,2301923,6,1
2661,121469,2,1
2481,939460,6,1
3495,562081,3,2
2760,1448434,5,2
1584,436823,10,2
370,2718991,3,4
851,951401,10,5
1339,2558279,9,5
474,2540816,10,5
3137,940287,5,5
3928,1569476,9,2
2244,203844,8,2
632,1049953,5,3
549,2261638,5,2
3401,1151315,9,4
2811,644156,7,3
3996,741296,1,4
1693,2134312,7,3
3868,2096554,8,1
3637,1720882,10,1
876,2276972,10,3
1686,2559988,10,4
980,727006,1,3
526,413787,9,4
944,1921164,4,2
1563,1765512,8,1
3064,2722628,6,1
1046,162407,1,3
2983,1176064,2,3
3918,1576765,2,3
3385,1233006,6,3
865,1739264,5,4
3275,613896,1,3
3966,287299,3,1
660,158393,10,3
2125,1772286,8,4
245,209271,1,5
2829,2085335,2,4
2260,597690,3,2
3257,2790919,9,4
893,2275934,5,1
3829,1244888,6,2
348,306897,1,3
810,1116210,3,4
1998,1491749,4,2
4009,1050583,9,2
3299,2610685,4,3
1902,1812570,1,3
3219,1223767,1,1
1741,1763353,4,5
1281,1482495,6,4
3828,2209303,4,5
3952,1930715,5,4
3798,529984,8,4
1806,396502,7,1
2559,2507620,3,5
3869,710442,2,3
1184,615115,6,3
2852,337645,10,3
2216,1550251,7,3
3208,1754781,8,4
3993,1401535,2,2
3702,291688,2,3
591,1615446,3,4
4172,2090662,8,2
169,193129,1,1
3959,1240756,1,4
381,508287,8,1
1770,193468,7,3
448,947695,1,4
2066,1150541,4,5
3478,2056281,8,3
3606,589398,8,4
1249,1206689,3,3
2111,821217,8,2
2475,1421844,4,3
587,651785,1,1
2834,2666220,10,5
634,2117507,8,2
3735,334739,8,5
1451,1779194,9,3
1572,2446362,5,2
2820,1960036,2,5
4116,2215472,3,4
2338,220191,7,3
1202,2581511,4,3
891,945755,9,3
1161,2482538,9,3
3679,144657,6,2
261,572848,7,2
1872,1317133,2,3
656,1839840,9,2
1702,2020318,6,4
1108,784965,6,1
1262,2546490,9,5
3712,108628,2,3
3439,1817465,4,4
3724,2068907,9,3
4026,2107143,2,2
1975,1790641,7,2
2814,321376,3,4
1889,2436784,2,4
2815,2712603,4,1
2468,830380,1,3
1959,2038637,6,2
3100,1974140,2,3
2044,1672233,1,3
891,1747546,8,1
1376,1817294,7,5
3476,2573868,1,3
3926,798992,4,5
1224,1574921,7,5
1708,1593030,8,4
462,2094484,2,3
1915,535388,9,1
442,656650,4,5
2832,188794,6,5
1093,2036729,5,4
157,2016368,9,2
3316,2435665,2,5
2835,442060,6,2
1542,542961,9,3
2541,2708767,3,3
2544,778921,9,2
667,2266169,4,3
3013,938904,4,5
880,587138,7,5
2200,255150,4,5
1015,2666522,10,3
328,259183,7,1
4142,2290217,8,3
3801,1841359,6,1
475,1140427,10,3
1392,1405240,4,5
1498,1187796,7,5
3495,586656,2,3
2361,1778022,10,1
4136,2320428,4,1
165,841712,8,1
1274,1465249,7,2
226,2532078,10,4
2122,1584724,6,2
4158,2017168,7,4
3728,2288235,3,1
1661,2086361,8,3
1576,2436826,7,4
3162,1356124,2,2
1310,1834737,4,1
2822,2120359,8,3
4108,1400825,10,5
3935,660642,5,5
1355,2187506,5,1
1381,1509635,8,4
3146,588896,1,4
3967,1510691,3,5
172,2361494,2,5
412,124176,8,2
982,2510854,7,2
2996,2082029,6,3
1088,1207076,1,2
3877,1867997,4,4
1561,1534120,6,1
2405,2478776,9,4
1783,503673,5,1
4156,314274,1,5
1100,947433,7,3
3245,2394679,3,5
2177,1758328,3,1
1156,1944754,9,4
2426,1347488,9,2
3197,337593,1,3
2658,791397,4,3
3142,2701009,5,5
727,496184,9,1
4183,2724721,9,1
801,1711329,5,4
2371,2412721,2,1
552,651147,1,1
1829,2579160,9,2
170,587848,6,4
4020,494974,1,2
1888,1460344,1,4
1485,2233013,7,5
2033,304949,8,4
799,1702102,4,4
3849,1697728,9,3
2941,1351276,9,4
4114,772940,2,4
3725,2371184,8,3
2938,1660917,4,3
1663,297746,6,1
3766,2243462,6,4
4182,1791643,9,4
3213,2432834,5,3
3794,1026955,6,4
3459,2540519,6,3
3107,2161175,1,5
2088,1758131,1,5
558,1057410,1,4
2068,2469036,6,2
2560,490879,4,1
2772,538421,8,3
3186,2427071,7,4
1549,1553941,8,4
3920,531219,10,3
2780,2281996,4,1
2260,1490580,4,5
1719,1591736,5,1
3199,1491022,6,3
2887,767823,3,3
1508,506157,5,1
3742,1509731,10,1
418,450863,3,3
803,2074077,5,3
2383,1176177,3,1
3479,1407367,8,4
169,2245706,1,3
3544,1171702,3,4
1303,1593873,6,3
1479,2716829,4,3
825,942383,2,1
3873,1800521,7,4
3804,1892437,1,2
4131,1851425,10,2
473,614762,7,1
3571,538628,3,4
2182,2794862,8,4
3377,1504637,8,3
4148,140119,8,1
2970,1842189,2,5
2916,1578621,10,2
4028,1412655,6,4
964,1138081,10,4
193,709058,6,4
4145,180485,2,4
3778,1294071,9,4
534,1009177,1,5
2412,862955,2,4
890,2426583,3,2
2531,1221355,4,5
1213,2772384,1,3
2478,887501,1,3
3398,1519422,8,3
3597,109409,7,4
2971,1241682,5,4
1761,350414,8,2
2104,2288432,4,5
642,204057,10,5
2116,1704279,2,2
2544,141240,7,2
3511,2239553,8,2
280,1324135,8,5
2209,1223002,10,4
3866,1856451,2,3
3318,1739427,3,2
3261,2682937,7,5
1959,1923510,9,1
3496,1249100,1,3
3546,1535969,3,2
1189,1167679,5,5
967,298444,3,3
1972,2069684,4,2
1875,109324,2,3
3959,2620772,5,2
3612,1757531,3,3
1744,2268084,6,2
3002,1681475,1,1
3146,1473501,4,1
2812,1814967,1,1
2072,2006137,9,5
1475,1418172,5,5
3792,1915066,4,1
3243,2591206,3,4
341,1981337,7,4
1626,1575572,4,3
713,2527799,4,4
3211,2100832,8,2
4041,2475817,9,4
150,567461,6,3
3836,156434,2,5
3851,2362182,3,2
3978,2776483,3,3
2648,318117,7,4
2163,537789,3,1
4019,2517253,9,4
1926,1938507,3,1
2133,392108,4,1
3120,282090,3,4
3544,652365,6,5
3561,2271891,4,5
550,256970,6,3
3439,1395532,5,1
1787,2609698,7,3
2832,2170842,5,4
2847,128618,6,1
1713,233246,8,2
3520,1595990,1,5
3401,1280719,9,1
803,600822,5,1
632,2153514,3,4
3693,956267,1,2
4018,2175426,2,3
625,194675,1,2
3041,1591789,10,5
2634,2179465,5,1
3879,2284066,3,3
1476,1945320,2,1
3029,1773843,5,2
3720,2384089,4,5
637,2349267,6,4
1779,867674,3,5
2517,714038,3,5
1111,2255832,2,4
213,1777489,3,5
756,1698498,5,5
938,965753,9,4
4163,700763,10,5
1710,1685035,3,1
3710,1413237,5,5
3291,2474017,3,2
2177,472325,3,1
1315,1914464,5,4
3676,2423169,8,1
2377,813816,9,1
3995,1257222,6,5
3509,1397434,5,4
2528,1404480,4,4
1682,2187919,8,2
1715,1699953,8,4
2344,2500232,10,4
2424,2784275,8,2
3899,1898283,10,5
2955,2643646,3,1
3199,995778,3,2
643,1739238,8,1
357,1566463,3,4
156,2135499,3,2
4065,639752,10,3
385,2158169,2,3
3480,855507,3,4
3585,1260846,2,5
1221,1172320,7,5
1633,705777,2,3
1569,1286622,8,1
834,2462025,1,4
2638,1143488,10,2
3899,1929079,1,2
1774,2448323,6,1
349,2611369,2,3
458,562529,7,3
1906,2511769,2,1
936,1718108,1,5
565,819376,5,2
603,651775,8,1
1804,2589257,8,4
2214,2614264,8,3
1858,1688781,2,4
2258,855652,10,1
2835,1132127,6,4
2038,974721,1,3
2966,1672131,1,5
1828,2242800,5,4
555,1292145,1,3
2367,296678,3,5
3146,2064451,4,1
238,2376022,3,2
1162,2302732,5,1
919,2550158,6,5
3661,1356855,6,4
2245,552792,2,4
1791,2328242,5,2
3523,1287443,4,2
846,1880854,10,4
4192,1180191,4,4
2308,733751,4,4
2817,873870,7,5
1782,1410973,1,5
894,179314,3,1
3634,2534006,7,5
989,1422148,5,1
1130,1637684,3,4
2346,1547765,5,1
2708,1955345,4,5
1890,1759350,9,2
2332,2509334,9,4
920,2147534,10,1
2222,225175,6,2
1691,2297144,8,2
3802,1637942,9,3
727,1958907,6,1
690,1388226,10,5
3333,1099816,10,1
3653,2034087,2,3
1023,1398224,4,3
3769,1451392,10,3
1019,1106666,4,1
3139,2591934,10,2
2179,302901,9,5
1268,1070773,9,3
2463,914665,5,1
3510,903458,4,3
784,2194468,8,5
1180,886295,8,4
966,533580,9,2
1755,1334964,1,2
3259,1294044,7,4
2587,2555206,2,1
3824,386293,3,3
1470,1647752,1,2
173,2181926,10,3
3442,1910292,6,4
1202,191527,1,5
2144,2104469,8,3
2069,1730543,9,2
975,967356,6,2
1403,1851186,10,3
2196,577545,4,5
1932,2345888,7,1
674,2057006,6,1
3371,1238670,3,2
2969,504975,7,1
3984,2086227,2,3
1573,932570,2,3
2573,568865,4,5
1668,162838,8,2
466,821330,2,3
3428,2148642,7,2
4180,2519051,7,4
4151,1395274,10,5
2212,2266312,5,2
1003,141622,4,3
1757,541391,9,3
1660,2132062,2,4
4159,1811204,1,1
1439,1957651,1,4
4041,530575,5,1
265,1892653,1,3
3228,2388679,1,1
1313,774329,2,5
2088,2209057,7,5
504,1391564,8,4
1580,2322189,6,2
3588,1580247,7,4
3122,1709422,7,2
2261,697463,6,4
4092,2228450,8,1
2103,1091184,5,4
876,1014531,3,1
2365,772648,5,5
3939,676270,8,3
869,2099306,1,2
3022,1109842,5,4
1879,1450850,8,2
3598,551564,1,1
3748,2601744,7,1
2488,1294785,2,3
2233,1172377,2,3
1531,648074,5,5
822,1166043,5,2
1785,845916,8,2
519,2555010,5,2
3463,2260649,5,2
3504,1233142,1,1
1303,390136,2,3
981,473703,9,4
771,2486483,1,2
2795,381763,9,3
2186,2556811,7,5
191,503100,2,3
2103,1988560,10,2
2130,1853076,8,4
3054,2023501,5,5
3095,1515637,4,1
2848,689312,6,4
2455,762249,7,4
3124,104132,8,2
2183,2120227,7,2
863,2142062,10,4
4154,1218644,4,3
2440,1112227,1,2
3005,2730638,3,4
3425,1801321,6,1
1896,1377336,9,5
650,2561942,9,4
409,2609484,5,3
955,1103185,1,5
2628,1040272,1,2
182,1553895,6,5
3370,992225,8,1
2341,1252681,8,3
4057,1087185,2,4
766,2124935,1,2
3918,1493336,1,4
1953,2002047,8,1
2664,788145,6,5
580,178661,9,3
3267,230212,5,5
3752,2541953,6,3
3803,938300,7,1
491,1101799,4,4
2011,190629,8,2
1098,1562800,8,1
2818,198427,3,4
3184,2110064,9,3
1030,129219,5,5
2236,1512026,10,5
3034,2192783,9,2
1352,2780315,2,1
333,2619407,6,5
758,585870,1,1
3434,835811,2,4
3424,794810,7,3
2697,2735426,2,2
2075,526201,5,1
2516,812618,7,3
3508,1336064,7,4
1464,656527,3,1
3531,1927701,9,4
1540,1848864,1,5
1062,1798700,6,2
769,1626573,8,4
318,1655741,9,1
1234,1023794,7,2
1193,1564229,4,5
417,2425229,5,4
2007,1915412,9,1
1732,130443,10,5
3460,1721638,9,3
1885,1123268,1,2
1380,2269868,7,2
2448,2078990,9,5
3789,2675535,1,3
968,1499331,1,3
2960,1352663,1,5
186,1683976,3,5
2087,2406394,1,5
3887,1943759,10,2
2743,1936461,6,1
1932,955292,7,2
1694,2389626,8,2
2196,975758,2,1
498,2217257,4,1
208,1172491,2,3
4122,1389331,2,2
805,2544223,5,4
1275,533056,4,1
1647,1107771,2,4
3979,2463659,8,2
452,1510479,7,5
1349,357538,2,4
3953,2375230,7,5
2877,1727027,3,4
1937,520499,1,2
1497,1010896,3,3
1903,1941988,9,5
894,2420234,4,3
1270,270884,9,4
4104,843199,2,5
4107,1346034,6,2
2507,1701732,3,1
3762,1884240,10,3
2754,1813749,9,2
240,347001,10,1
4198,668296,6,2
633,391482,9,2
732,313773,6,2
2268,277549,8,5
909,587276,10,4
3363,717908,4,2
858,1266325,3,1
3683,1641317,10,1
2164,2682139,8,4
2070,819763,5,5
2278,2040393,8,5
4072,1369490,3,5
3106,2121159,3,1
2535,1106679,8,4
1991,1451360,3,5
2965,2338857,3,3
3529,538503,9,2
3643,2395236,6,5
415,1571894,1,1
1671,1586616,2,5
2957,2497773,2,2
1286,2607854,6,1
1912,105348,1,3
3162,2553306,7,4
2453,2230503,9,2
3954,945072,8,2
2330,1516890,3,1
4198,415857,10,4
1582,1719541,9,2
2304,2102364,2,5
2064,1240630,2,5
2024,873135,3,2
3978,1802404,2,3
2385,1521823,9,2
3989,1518390,8,5
2624,1227851,10,5
828,2521810,8,1
4140,763485,8,1
1792,1605436,5,4
3223,1014033,8,3
1176,1415681,2,3
235,1680997,2,5
2786,2310543,1,3
2163,2189703,2,5
3512,630454,6,4
3458,135016,2,2
2312,216057,6,2
542,125699,3,4
1954,1982137,7,3
4071,464630,3,5
944,287822,7,4
2612,1165902,10,2
2043,2165748,4,5
1028,1218512,4,2
3453,371135,6,5
1171,454872,1,2
1366,1600084,8,4
3993,455875,3,1
3440,1940743,8,1
2986,134756,9,5
2214,2132837,9,1
2893,1762835,10,4
3724,2769897,9,2
3467,1882725,3,4
707,1025686,2,2
892,2429777,2,3
3723,151148,2,2
3792,1008590,8,4
2882,2393076,2,4
1980,2415944,10,1
800,711390,2,5
1830,1755529,2,1
198,843753,7,4
996,2361750,8,3
3110,1954838,10,4
2320,2371035,1,2
906,2696563,1,3
4149,355396,1,1
2645,1495099,4,2
212,1912462,2,2
2523,1230605,4,4
671,769622,9,2
2230,1803196,2,3
2112,1441262,2,2
771,1780717,5,4
674,2467678,9,3
1098,2198595,3,2
3038,152031,9,5
2733,1774609,9,2
3115,334394,9,4
417,1721736,7,5
3882,168591,7,5
2603,169866,5,1
772,1011499,1,3
2186,1619167,10,1
2018,2051048,9,4
3272,683411,2,5
2425,694488,10,2
1847,1727832,1,4
1900,1209558,6,3
371,398336,7,3
3000,875413,9,2
2117,445674,4,1
661,2212241,5,5
1196,2751314,7,4
3781,331606,8,1
4166,1888770,9,5
664,982493,1,5
1253,339062,10,5
3106,1491355,10,1
2429,128376,1,1
1164,1572169,1,3
1232,2649477,3,4
456,1155492,8,4
4168,2505481,10,4
653,192617,9,1
4029,1320720,5,5
4083,355830,4,3
458,1660233,4,3
3810,1774544,7,1
1009,517098,9,1
1451,1109071,7,5
2851,495920,6,5
549,1985036,6,4
3576,369567,8,5
1506,1829493,7,1
694,441161,3,1
3635,2620900,7,4
3307,698374,1,3
1832,1403060,7,4
1212,737480,9,2
4142,995164,7,5
1167,1743816,8,4
1001,1731956,3,1
192,1032750,2,1
650,1101790,1,5
3018,1334733,4,1
615,1222532,1,2
1203,2678224,8,5
1813,2294693,6,3
626,1270958,3,5
375,179351,4,1
2627,341840,2,4
576,2192044,9,4
4022,613521,1,4
3693,1984370,10,5
543,499629,8,3
1399,1984083,4,1
2641,2544112,7,1
3913,924330,4,3
2095,808228,8,2
2789,1208721,4,3
3877,2578680,9,3
2940,368470,1,5
2965,962237,2,5
1235,2236575,5,5
1568,1074187,1,4
486,2440724,9,3
995,590300,10,5
4125,2341837,7,1
1361,114380,7,3
1151,753137,9,3
2193,2449588,4,5
654,742019,2,3
2439,799226,4,1
2772,616588,5,1
1378,1069656,2,3
2600,1275703,1,1
3255,635103,10,4
1697,1676073,2,1
2433,117476,9,2
4097,1954994,9,3
1671,1029140,8,1
3611,1391810,10,3
2819,190317,6,4
2657,1787019,7,3
565,257828,7,2
361,1117940,10,3
839,391383,6,2
204,2346081,10,1
723,2229362,10,5
1872,1363242,3,3
1407,1373420,5,2
193,1597782,2,2
2781,2603176,5,3
3235,1398106,1,4
430,934985,8,3
3046,912224,3,1
391,1562080,8,3
3677,845714,1,3
2279,1598363,5,4
2863,396406,8,2
1302,1440168,3,3
633,485484,10,5
2545,1105695,8,3
756,2098658,2,2
964,261035,4,2
3127,698793,2,5
1562,2444675,1,1
1459,2246547,5,2
3500,2763185,6,1
552,2159091,5,2
3399,725715,5,4
918,982247,5,4
3509,2191121,10,1
2507,406029,3,2
2052,884281,6,2
220,398302,1,3
4078,2693119,10,4
1729,637217,2,4
1255,1784090,9,2
2424,599186,6,5
1224,391002,7,5
2564,1151182,10,4
1017,1553074,3,2
3511,1299698,7,5
1227,2762162,9,3
3029,285909,2,4
1390,2765181,1,5
2039,2700737,9,2
4177,2110085,8,2
621,2341265,5,1
463,187169,2,5
954,184156,4,3
1307,768607,1,2
3878,756693,1,4
2813,2714871,9,2
3454,2126687,9,3
1902,600007,2,4
2218,1432598,8,5
3235,1407409,10,2
1828,967047,6,5
3591,110487,9,4
972,2085955,6,5
1442,761088,6,5
3740,1490055,9,4
2813,938071,9,5
2167,1717379,1,4
1465,2500335,1,4
2697,2349350,5,2
3695,1550241,1,3
1865,2211285,3,3
1869,2310068,2,5
3377,235877,6,5
292,1101738,4,3
822,476854,6,3
1883,2325904,2,1
1386,1186718,5,1
3223,1558751,1,4
336,2347814,10,2
1967,2486763,2,1
1908,2414035,10,2
1200,2597363,6,1
487,1153240,6,4
2479,1320869,3,1
1538,2155387,8,3
2822,143433,9,2
1260,2567617,8,3
1086,1625018,9,1
204,1874858,7,1
2545,1377048,7,4
2007,1027663,10,3
2240,874595,4,2
1467,515609,9,1
997,972923,5,2
3693,299140,6,2
984,2130167,9,3
3501,651636,5,2
2124,2276278,6,2
1342,1847430,2,3
774,1577120,10,5
754,1222113,1,4
216,857857,5,5
2651,556159,2,5
1240,962732,10,1
2443,2537945,4,3
2854,2151357,2,1
4058,200023,6,5
4138,1455528,4,1
1708,421311,2,2
1316,1207274,6,3
2854,553687,9,1
2285,736397,2,2
2000,1878886,1,5
1820,727752,8,2
3526,1516690,9,2
3236,1387845,10,1
3012,2295546,9,4
1148,1343725,1,4
4121,355804,1,3
473,987753,7,1
3052,507088,2,4
4141,1537738,4,5
638,2465125,6,2
499,2457108,3,4
676,474428,5,4
2132,198189,5,5
1598,2308593,2,3
3142,601175,4,4
2595,254089,9,2
3270,1179362,9,5
2066,1984119,9,4
2426,815312,4,4
1183,2727580,8,3
1955,2002488,10,1
2039,369896,8,4
2301,214924,7,2
1053,279740,10,5
3978,1534775,1,2
1760,2442036,10,1
3299,1991651,3,5
286,1543252,3,1
2741,1821480,3,3
312,1530739,6,5
3478,2445539,3,4
3722,863631,9,5
2042,966640,6,1
3025,380888,6,2
1076,416755,9,2
3177,1380099,7,3
320,2135545,3,1
1937,1693900,2,4
3345,723117,4,5
3974,136788,8,5
1941,1751154,7,5
1127,1394931,5,4
2423,2053814,9,1
1439,2177123,2,1
1913,945543,3,3
332,1304211,4,1
4040,2656426,7,2
2660,2236895,4,1
3402,1908983,10,1
3348,2791178,1,5
1879,2707305,7,1
959,2448318,3,4
4113,2647189,6,4
3443,2234838,5,2
1943,1466606,7,2
452,945692,6,2
1852,683004,6,1
3016,1117357,1,5
938,1080911,2,4
4145,187575,4,1
626,2555725,3,3
3780,2327703,9,2
1093,214343,3,3
3198,174510,9,4
3085,1837481,4,5
1980,2666885,4,1
698,342456,10,2
2441,2669436,5,4
2531,2421321,6,2
2827,1955665,2,3
3504,1175090,5,2
1732,1098983,5,3
2419,1318909,8,5
2092,324274,4,4
450,2699207,3,2
294,727379,2,2
3349,918047,1,4
565,332029,10,2
1295,1515345,3,4
